content_id,lineage_uid,lineage_confidence,course_family_id,course_uid,course_version,is_current,program,education_level,course_code,course_name_sv,content_order,text_exact,content_area_candidate,explicit_terms,source_file,confidence,notes
OMG402_v01_CONTENT_027,OMG402_CONTENT_027,baseline,OMG402,OMG402_v01,1,yes,Sjuksköterskeprogrammet,Grundnivå,OMG402,"Specifik omvårdnad vid folksjukdomar, pediatrik, sexuell- och reproduktiv hälsa",27,"omvårdnadsproblem, omvårdnadsåtgärder samt medicinsk behandling inom primärvård",primärvård,primärvård,user_prompt_revision_OMG402_2026-08-31.txt,high,extraction_method=user_prompt_cached; Reviderad version ersätter tidigare OMG402-information enligt användarens instruktion. Utkast med beslutsfattare/datum saknade.
OMG402_v01_CONTENT_028,OMG402_CONTENT_028,baseline,OMG402,OMG402_v01,1,yes,Sjuksköterskeprogrammet,Grundnivå,OMG402,"Specifik omvårdnad vid folksjukdomar, pediatrik, sexuell- och reproduktiv hälsa",28,"egenvård, hälsofrämjande och förebyggande omvårdnadsåtgärder inom primärvård",primärvård,primärvård,user_prompt_revision_OMG402_2026-08-31.txt,high,extraction_method=user_prompt_cached; Reviderad version ersätter tidigare OMG402-information enligt användarens instruktion. Utkast med beslutsfattare/datum saknade.
OMG402_v01_CONTENT_029,OMG402_CONTENT_029,baseline,OMG402,OMG402_v01,1,yes,Sjuksköterskeprogrammet,Grundnivå,OMG402,"Specifik omvårdnad vid folksjukdomar, pediatrik, sexuell- och reproduktiv hälsa",29,telefonrådgivning och mottagningsarbete,vård på distans/rådgivning,telefonrådgivning,user_prompt_revision_OMG402_2026-08-31.txt,high,extraction_method=user_prompt_cached; Reviderad version ersätter tidigare OMG402-information enligt användarens instruktion. Utkast med beslutsfattare/datum saknade.
OMG402_v01_CONTENT_030,OMG402_CONTENT_030,baseline,OMG402,OMG402_v01,1,yes,Sjuksköterskeprogrammet,Grundnivå,OMG402,"Specifik omvårdnad vid folksjukdomar, pediatrik, sexuell- och reproduktiv hälsa",30,ledning och teamarbete inom primärvård,team/samverkan; primärvård,teamarbete; primärvård,user_prompt_revision_OMG402_2026-08-31.txt,high,extraction_method=user_prompt_cached; Reviderad version ersätter tidigare OMG402-information enligt användarens instruktion. Utkast med beslutsfattare/datum saknade.
OMG402_v01_CONTENT_031,OMG402_CONTENT_031,baseline,OMG402,OMG402_v01,1,yes,Sjuksköterskeprogrammet,Grundnivå,OMG402,"Specifik omvårdnad vid folksjukdomar, pediatrik, sexuell- och reproduktiv hälsa",31,författningar av särskild relevans för primärvård,juridik/författningar; primärvård,författningar; primärvård,user_prompt_revision_OMG402_2026-08-31.txt,high,extraction_method=user_prompt_cached; Reviderad version ersätter tidigare OMG402-information enligt användarens instruktion. Utkast med beslutsfattare/datum saknade.
OMG402_v01_CONTENT_032,OMG402_CONTENT_032,baseline,OMG402,OMG402_v01,1,yes,Sjuksköterskeprogrammet,Grundnivå,OMG402,"Specifik omvårdnad vid folksjukdomar, pediatrik, sexuell- och reproduktiv hälsa",32,modell för etiska ställningstaganden,etik,etiska,user_prompt_revision_OMG402_2026-08-31.txt,high,extraction_method=user_prompt_cached; Reviderad version ersätter tidigare OMG402-information enligt användarens instruktion. Utkast med beslutsfattare/datum saknade.
OMG403_v01_CONTENT_001,OMG403_CONTENT_001,baseline,OMG403,OMG403_v01,1,yes,Sjuksköterskeprogrammet,Grundnivå,OMG403,"Specifik omvårdnad vid psykisk ohälsa, akuta situationer, av kvinnor och barn samt sjukdomar inom medicin, kirurgi, infektion och geriatrik",1,hot och våld i vårdsituation,missing,missing,Kurs4_sskgrund_OMG403.pdf,high,extraction_method=pdf_text_extraction_cached
OMG403_v01_CONTENT_002,OMG403_CONTENT_002,baseline,OMG403,OMG403_v01,1,yes,Sjuksköterskeprogrammet,Grundnivå,OMG403,"Specifik omvårdnad vid psykisk ohälsa, akuta situationer, av kvinnor och barn samt sjukdomar inom medicin, kirurgi, infektion och geriatrik",2,matspjälkningsorganens sjukdomar,missing,missing,Kurs4_sskgrund_OMG403.pdf,high,extraction_method=pdf_text_extraction_cached
OMG403_v01_CONTENT_003,OMG403_CONTENT_003,baseline,OMG403,OMG403_v01,1,yes,Sjuksköterskeprogrammet,Grundnivå,OMG403,"Specifik omvårdnad vid psykisk ohälsa, akuta situationer, av kvinnor och barn samt sjukdomar inom medicin, kirurgi, infektion och geriatrik",3,njur- och urinorganens sjukdomar,missing,missing,Kurs4_sskgrund_OMG403.pdf,high,extraction_method=pdf_text_extraction_cached
OMG403_v01_CONTENT_004,OMG403_CONTENT_004,baseline,OMG403,OMG403_v01,1,yes,Sjuksköterskeprogrammet,Grundnivå,OMG403,"Specifik omvårdnad vid psykisk ohälsa, akuta situationer, av kvinnor och barn samt sjukdomar inom medicin, kirurgi, infektion och geriatrik",4,rörelseorganens sjukdomar,missing,missing,Kurs4_sskgrund_OMG403.pdf,high,extraction_method=pdf_text_extraction_cached
OMG403_v01_CONTENT_005,OMG403_CONTENT_005,baseline,OMG403,OMG403_v01,1,yes,Sjuksköterskeprogrammet,Grundnivå,OMG403,"Specifik omvårdnad vid psykisk ohälsa, akuta situationer, av kvinnor och barn samt sjukdomar inom medicin, kirurgi, infektion och geriatrik",5,infektionssjukdomar,missing,missing,Kurs4_sskgrund_OMG403.pdf,high,extraction_method=pdf_text_extraction_cached
OMG403_v01_CONTENT_006,OMG403_CONTENT_006,baseline,OMG403,OMG403_v01,1,yes,Sjuksköterskeprogrammet,Grundnivå,OMG403,"Specifik omvårdnad vid psykisk ohälsa, akuta situationer, av kvinnor och barn samt sjukdomar inom medicin, kirurgi, infektion och geriatrik",6,blodsjukdomar,missing,missing,Kurs4_sskgrund_OMG403.pdf,high,extraction_method=pdf_text_extraction_cached
OMG403_v01_CONTENT_007,OMG403_CONTENT_007,baseline,OMG403,OMG403_v01,1,yes,Sjuksköterskeprogrammet,Grundnivå,OMG403,"Specifik omvårdnad vid psykisk ohälsa, akuta situationer, av kvinnor och barn samt sjukdomar inom medicin, kirurgi, infektion och geriatrik",7,neurologiska sjukdomar,missing,missing,Kurs4_sskgrund_OMG403.pdf,high,extraction_method=pdf_text_extraction_cached
OMG403_v01_CONTENT_008,OMG403_CONTENT_008,baseline,OMG403,OMG403_v01,1,yes,Sjuksköterskeprogrammet,Grundnivå,OMG403,"Specifik omvårdnad vid psykisk ohälsa, akuta situationer, av kvinnor och barn samt sjukdomar inom medicin, kirurgi, infektion och geriatrik",8,2026-03-18 11:40,missing,missing,Kurs4_sskgrund_OMG403.pdf,high,extraction_method=pdf_text_extraction_cached
OMG403_v01_CONTENT_009,OMG403_CONTENT_009,baseline,OMG403,OMG403_v01,1,yes,Sjuksköterskeprogrammet,Grundnivå,OMG403,"Specifik omvårdnad vid psykisk ohälsa, akuta situationer, av kvinnor och barn samt sjukdomar inom medicin, kirurgi, infektion och geriatrik",9,OMG403,missing,missing,Kurs4_sskgrund_OMG403.pdf,high,extraction_method=pdf_text_extraction_cached
OMG403_v01_CONTENT_010,OMG403_CONTENT_010,baseline,OMG403,OMG403_v01,1,yes,Sjuksköterskeprogrammet,Grundnivå,OMG403,"Specifik omvårdnad vid psykisk ohälsa, akuta situationer, av kvinnor och barn samt sjukdomar inom medicin, kirurgi, infektion och geriatrik",10,https://edu.hig.se/docs/sv/syllabus/course/OMG403?valid-from=2026-01-19,missing,missing,Kurs4_sskgrund_OMG403.pdf,high,extraction_method=pdf_text_extraction_cached
OMG403_v01_CONTENT_011,OMG403_CONTENT_011,baseline,OMG403,OMG403_v01,1,yes,Sjuksköterskeprogrammet,Grundnivå,OMG403,"Specifik omvårdnad vid psykisk ohälsa, akuta situationer, av kvinnor och barn samt sjukdomar inom medicin, kirurgi, infektion och geriatrik",11,3/7,missing,missing,Kurs4_sskgrund_OMG403.pdf,high,extraction_method=pdf_text_extraction_cached
OMG403_v01_CONTENT_012,OMG403_CONTENT_012,baseline,OMG403,OMG403_v01,1,yes,Sjuksköterskeprogrammet,Grundnivå,OMG403,"Specifik omvårdnad vid psykisk ohälsa, akuta situationer, av kvinnor och barn samt sjukdomar inom medicin, kirurgi, infektion och geriatrik",12,klinisk status,missing,missing,Kurs4_sskgrund_OMG403.pdf,high,extraction_method=pdf_text_extraction_cached
OMG403_v01_CONTENT_013,OMG403_CONTENT_013,baseline,OMG403,OMG403_v01,1,yes,Sjuksköterskeprogrammet,Grundnivå,OMG403,"Specifik omvårdnad vid psykisk ohälsa, akuta situationer, av kvinnor och barn samt sjukdomar inom medicin, kirurgi, infektion och geriatrik",13,fördjupad vårdhygien,vårdhygien,vårdhygien,Kurs4_sskgrund_OMG403.pdf,high,extraction_method=pdf_text_extraction_cached
OMG403_v01_CONTENT_014,OMG403_CONTENT_014,baseline,OMG403,OMG403_v01,1,yes,Sjuksköterskeprogrammet,Grundnivå,OMG403,"Specifik omvårdnad vid psykisk ohälsa, akuta situationer, av kvinnor och barn samt sjukdomar inom medicin, kirurgi, infektion och geriatrik",14,"åldrandeprocessen, det naturliga fysiologiska åldrandet",missing,missing,Kurs4_sskgrund_OMG403.pdf,high,extraction_method=pdf_text_extraction_cached
OMG403_v01_CONTENT_015,OMG403_CONTENT_015,baseline,OMG403,OMG403_v01,1,yes,Sjuksköterskeprogrammet,Grundnivå,OMG403,"Specifik omvårdnad vid psykisk ohälsa, akuta situationer, av kvinnor och barn samt sjukdomar inom medicin, kirurgi, infektion och geriatrik",15,"omvårdnadsproblem, omvårdnadsåtgärder och medicinsk",missing,missing,Kurs4_sskgrund_OMG403.pdf,high,extraction_method=pdf_text_extraction_cached
OMG403_v01_CONTENT_016,OMG403_CONTENT_016,baseline,OMG403,OMG403_v01,1,yes,Sjuksköterskeprogrammet,Grundnivå,OMG403,"Specifik omvårdnad vid psykisk ohälsa, akuta situationer, av kvinnor och barn samt sjukdomar inom medicin, kirurgi, infektion och geriatrik",16,behandling vid vanligt förekommande sjukdomar och,missing,missing,Kurs4_sskgrund_OMG403.pdf,high,extraction_method=pdf_text_extraction_cached
OMG403_v01_CONTENT_017,OMG403_CONTENT_017,baseline,OMG403,OMG403_v01,1,yes,Sjuksköterskeprogrammet,Grundnivå,OMG403,"Specifik omvårdnad vid psykisk ohälsa, akuta situationer, av kvinnor och barn samt sjukdomar inom medicin, kirurgi, infektion och geriatrik",17,sjukdomstillstånd hos äldre,missing,missing,Kurs4_sskgrund_OMG403.pdf,high,extraction_method=pdf_text_extraction_cached
OMG403_v01_CONTENT_018,OMG403_CONTENT_018,baseline,OMG403,OMG403_v01,1,yes,Sjuksköterskeprogrammet,Grundnivå,OMG403,"Specifik omvårdnad vid psykisk ohälsa, akuta situationer, av kvinnor och barn samt sjukdomar inom medicin, kirurgi, infektion och geriatrik",18,cirkulation med fokus på venösa och arteriella bensår,missing,missing,Kurs4_sskgrund_OMG403.pdf,high,extraction_method=pdf_text_extraction_cached
OMG403_v01_CONTENT_019,OMG403_CONTENT_019,baseline,OMG403,OMG403_v01,1,yes,Sjuksköterskeprogrammet,Grundnivå,OMG403,"Specifik omvårdnad vid psykisk ohälsa, akuta situationer, av kvinnor och barn samt sjukdomar inom medicin, kirurgi, infektion och geriatrik",19,"yrsel, falltendens och fraktur hos äldre personer",missing,missing,Kurs4_sskgrund_OMG403.pdf,high,extraction_method=pdf_text_extraction_cached
OMG403_v01_CONTENT_020,OMG403_CONTENT_020,baseline,OMG403,OMG403_v01,1,yes,Sjuksköterskeprogrammet,Grundnivå,OMG403,"Specifik omvårdnad vid psykisk ohälsa, akuta situationer, av kvinnor och barn samt sjukdomar inom medicin, kirurgi, infektion och geriatrik",20,vanligt förkommande demenssjukdomar hos äldre,missing,missing,Kurs4_sskgrund_OMG403.pdf,high,extraction_method=pdf_text_extraction_cached
OMG403_v01_CONTENT_021,OMG403_CONTENT_021,baseline,OMG403,OMG403_v01,1,yes,Sjuksköterskeprogrammet,Grundnivå,OMG403,"Specifik omvårdnad vid psykisk ohälsa, akuta situationer, av kvinnor och barn samt sjukdomar inom medicin, kirurgi, infektion och geriatrik",21,osteoporos,missing,missing,Kurs4_sskgrund_OMG403.pdf,high,extraction_method=pdf_text_extraction_cached
OMG403_v01_CONTENT_022,OMG403_CONTENT_022,baseline,OMG403,OMG403_v01,1,yes,Sjuksköterskeprogrammet,Grundnivå,OMG403,"Specifik omvårdnad vid psykisk ohälsa, akuta situationer, av kvinnor och barn samt sjukdomar inom medicin, kirurgi, infektion och geriatrik",22,näring och magproblem,missing,missing,Kurs4_sskgrund_OMG403.pdf,high,extraction_method=pdf_text_extraction_cached
OMG403_v01_CONTENT_023,OMG403_CONTENT_023,baseline,OMG403,OMG403_v01,1,yes,Sjuksköterskeprogrammet,Grundnivå,OMG403,"Specifik omvårdnad vid psykisk ohälsa, akuta situationer, av kvinnor och barn samt sjukdomar inom medicin, kirurgi, infektion och geriatrik",23,"psykisk ohälsa hos äldre: depression, ångestsjukdomar och",psykiatri,psykisk ohälsa,Kurs4_sskgrund_OMG403.pdf,high,extraction_method=pdf_text_extraction_cached
OMG403_v01_CONTENT_024,OMG403_CONTENT_024,baseline,OMG403,OMG403_v01,1,yes,Sjuksköterskeprogrammet,Grundnivå,OMG403,"Specifik omvårdnad vid psykisk ohälsa, akuta situationer, av kvinnor och barn samt sjukdomar inom medicin, kirurgi, infektion och geriatrik",24,självmord,missing,missing,Kurs4_sskgrund_OMG403.pdf,high,extraction_method=pdf_text_extraction_cached
OMG403_v01_CONTENT_025,OMG403_CONTENT_025,baseline,OMG403,OMG403_v01,1,yes,Sjuksköterskeprogrammet,Grundnivå,OMG403,"Specifik omvårdnad vid psykisk ohälsa, akuta situationer, av kvinnor och barn samt sjukdomar inom medicin, kirurgi, infektion och geriatrik",25,"läkemedelsbehandling av äldre avseende farmakokinetik,",missing,missing,Kurs4_sskgrund_OMG403.pdf,high,extraction_method=pdf_text_extraction_cached
OMG403_v01_CONTENT_026,OMG403_CONTENT_026,baseline,OMG403,OMG403_v01,1,yes,Sjuksköterskeprogrammet,Grundnivå,OMG403,"Specifik omvårdnad vid psykisk ohälsa, akuta situationer, av kvinnor och barn samt sjukdomar inom medicin, kirurgi, infektion och geriatrik",26,"farmakodynamik, biverkningar, interaktioner och olämpliga",missing,missing,Kurs4_sskgrund_OMG403.pdf,high,extraction_method=pdf_text_extraction_cached
OMG403_v01_CONTENT_027,OMG403_CONTENT_027,baseline,OMG403,OMG403_v01,1,yes,Sjuksköterskeprogrammet,Grundnivå,OMG403,"Specifik omvårdnad vid psykisk ohälsa, akuta situationer, av kvinnor och barn samt sjukdomar inom medicin, kirurgi, infektion och geriatrik",27,läkemedel,läkemedel/farmakologi,läkemedel,Kurs4_sskgrund_OMG403.pdf,high,extraction_method=pdf_text_extraction_cached
OMG403_v01_CONTENT_028,OMG403_CONTENT_028,baseline,OMG403,OMG403_v01,1,yes,Sjuksköterskeprogrammet,Grundnivå,OMG403,"Specifik omvårdnad vid psykisk ohälsa, akuta situationer, av kvinnor och barn samt sjukdomar inom medicin, kirurgi, infektion och geriatrik",28,identifiera tecken på våld i nära relationer hos äldre,missing,missing,Kurs4_sskgrund_OMG403.pdf,high,extraction_method=pdf_text_extraction_cached
OMG403_v01_CONTENT_029,OMG403_CONTENT_029,baseline,OMG403,OMG403_v01,1,yes,Sjuksköterskeprogrammet,Grundnivå,OMG403,"Specifik omvårdnad vid psykisk ohälsa, akuta situationer, av kvinnor och barn samt sjukdomar inom medicin, kirurgi, infektion och geriatrik",29,katastrofmedicin,katastrofmedicin,katastrofmedicin,Kurs4_sskgrund_OMG403.pdf,high,extraction_method=pdf_text_extraction_cached
OMG403_v01_CONTENT_030,OMG403_CONTENT_030,baseline,OMG403,OMG403_v01,1,yes,Sjuksköterskeprogrammet,Grundnivå,OMG403,"Specifik omvårdnad vid psykisk ohälsa, akuta situationer, av kvinnor och barn samt sjukdomar inom medicin, kirurgi, infektion och geriatrik",30,"avancerad hemsjukvård, lagar och författningar",juridik/författningar; hemsjukvård,författningar; lagar; hemsjukvård,Kurs4_sskgrund_OMG403.pdf,high,extraction_method=pdf_text_extraction_cached
OMG403_v01_CONTENT_031,OMG403_CONTENT_031,baseline,OMG403,OMG403_v01,1,yes,Sjuksköterskeprogrammet,Grundnivå,OMG403,"Specifik omvårdnad vid psykisk ohälsa, akuta situationer, av kvinnor och barn samt sjukdomar inom medicin, kirurgi, infektion och geriatrik",31,"klinisk färdighetsträning: blodtransfusion, blododling, sugning av",missing,missing,Kurs4_sskgrund_OMG403.pdf,high,extraction_method=pdf_text_extraction_cached
OMG403_v01_CONTENT_032,OMG403_CONTENT_032,baseline,OMG403,OMG403_v01,1,yes,Sjuksköterskeprogrammet,Grundnivå,OMG403,"Specifik omvårdnad vid psykisk ohälsa, akuta situationer, av kvinnor och barn samt sjukdomar inom medicin, kirurgi, infektion och geriatrik",32,"luftvägar, munvård samt omhändertagande vid dödsfall",missing,missing,Kurs4_sskgrund_OMG403.pdf,high,extraction_method=pdf_text_extraction_cached
OMG403_v01_CONTENT_033,OMG403_CONTENT_033,baseline,OMG403,OMG403_v01,1,yes,Sjuksköterskeprogrammet,Grundnivå,OMG403,"Specifik omvårdnad vid psykisk ohälsa, akuta situationer, av kvinnor och barn samt sjukdomar inom medicin, kirurgi, infektion och geriatrik",33,vårdhygieniska principer,missing,missing,Kurs4_sskgrund_OMG403.pdf,high,extraction_method=pdf_text_extraction_cached
OMG403_v01_CONTENT_034,OMG403_CONTENT_034,baseline,OMG403,OMG403_v01,1,yes,Sjuksköterskeprogrammet,Grundnivå,OMG403,"Specifik omvårdnad vid psykisk ohälsa, akuta situationer, av kvinnor och barn samt sjukdomar inom medicin, kirurgi, infektion och geriatrik",34,omvårdnadsprocessen och medicinsk behandling inom psykiatri,omvårdnadsprocessen,omvårdnadsprocessen,Kurs4_sskgrund_OMG403.pdf,high,extraction_method=pdf_text_extraction_cached
OMG403_v01_CONTENT_035,OMG403_CONTENT_035,baseline,OMG403,OMG403_v01,1,yes,Sjuksköterskeprogrammet,Grundnivå,OMG403,"Specifik omvårdnad vid psykisk ohälsa, akuta situationer, av kvinnor och barn samt sjukdomar inom medicin, kirurgi, infektion och geriatrik",35,bemötande av patienter och närstående inom psykiatrisk,psykiatri,psykiatrisk,Kurs4_sskgrund_OMG403.pdf,high,extraction_method=pdf_text_extraction_cached
OMG403_v01_CONTENT_036,OMG403_CONTENT_036,baseline,OMG403,OMG403_v01,1,yes,Sjuksköterskeprogrammet,Grundnivå,OMG403,"Specifik omvårdnad vid psykisk ohälsa, akuta situationer, av kvinnor och barn samt sjukdomar inom medicin, kirurgi, infektion och geriatrik",36,verksamhet,missing,missing,Kurs4_sskgrund_OMG403.pdf,high,extraction_method=pdf_text_extraction_cached
OMG403_v01_CONTENT_037,OMG403_CONTENT_037,baseline,OMG403,OMG403_v01,1,yes,Sjuksköterskeprogrammet,Grundnivå,OMG403,"Specifik omvårdnad vid psykisk ohälsa, akuta situationer, av kvinnor och barn samt sjukdomar inom medicin, kirurgi, infektion och geriatrik",37,samverkan med närstående inom psykiatrisk verksamhet,team/samverkan; psykiatri,samverkan; psykiatrisk,Kurs4_sskgrund_OMG403.pdf,high,extraction_method=pdf_text_extraction_cached
OMG403_v01_CONTENT_038,OMG403_CONTENT_038,baseline,OMG403,OMG403_v01,1,yes,Sjuksköterskeprogrammet,Grundnivå,OMG403,"Specifik omvårdnad vid psykisk ohälsa, akuta situationer, av kvinnor och barn samt sjukdomar inom medicin, kirurgi, infektion och geriatrik",38,ledning och teamarbete inom psykiatrisk verksamhet,team/samverkan; psykiatri,teamarbete; psykiatrisk,Kurs4_sskgrund_OMG403.pdf,high,extraction_method=pdf_text_extraction_cached
OMG403_v01_CONTENT_039,OMG403_CONTENT_039,baseline,OMG403,OMG403_v01,1,yes,Sjuksköterskeprogrammet,Grundnivå,OMG403,"Specifik omvårdnad vid psykisk ohälsa, akuta situationer, av kvinnor och barn samt sjukdomar inom medicin, kirurgi, infektion och geriatrik",39,läkemedelsberäkning kopplat till respektive sjukdom inom,läkemedel/farmakologi,läkemedelsberäkning,Kurs4_sskgrund_OMG403.pdf,high,extraction_method=pdf_text_extraction_cached
OMG403_v01_CONTENT_040,OMG403_CONTENT_040,baseline,OMG403,OMG403_v01,1,yes,Sjuksköterskeprogrammet,Grundnivå,OMG403,"Specifik omvårdnad vid psykisk ohälsa, akuta situationer, av kvinnor och barn samt sjukdomar inom medicin, kirurgi, infektion och geriatrik",40,"medicin, kirurgi och infektion",missing,missing,Kurs4_sskgrund_OMG403.pdf,high,extraction_method=pdf_text_extraction_cached
OMG403_v01_CONTENT_041,OMG403_CONTENT_041,baseline,OMG403,OMG403_v01,1,yes,Sjuksköterskeprogrammet,Grundnivå,OMG403,"Specifik omvårdnad vid psykisk ohälsa, akuta situationer, av kvinnor och barn samt sjukdomar inom medicin, kirurgi, infektion och geriatrik",41,"omvårdnad och behandling av barn och vuxna vid akuta tillstånd,",barn/pediatrik,barn,Kurs4_sskgrund_OMG403.pdf,high,extraction_method=pdf_text_extraction_cached
OMG403_v01_CONTENT_042,OMG403_CONTENT_042,baseline,OMG403,OMG403_v01,1,yes,Sjuksköterskeprogrammet,Grundnivå,OMG403,"Specifik omvårdnad vid psykisk ohälsa, akuta situationer, av kvinnor och barn samt sjukdomar inom medicin, kirurgi, infektion och geriatrik",42,sjukdomar och trauma inom akutsjukvård,missing,missing,Kurs4_sskgrund_OMG403.pdf,high,extraction_method=pdf_text_extraction_cached
OMG403_v01_CONTENT_043,OMG403_CONTENT_043,baseline,OMG403,OMG403_v01,1,yes,Sjuksköterskeprogrammet,Grundnivå,OMG403,"Specifik omvårdnad vid psykisk ohälsa, akuta situationer, av kvinnor och barn samt sjukdomar inom medicin, kirurgi, infektion och geriatrik",43,basal hjärt- och lungräddning (HLR) för barn,barn/pediatrik; akut omhändertagande,barn; HLR,Kurs4_sskgrund_OMG403.pdf,high,extraction_method=pdf_text_extraction_cached
OMG403_v01_CONTENT_044,OMG403_CONTENT_044,baseline,OMG403,OMG403_v01,1,yes,Sjuksköterskeprogrammet,Grundnivå,OMG403,"Specifik omvårdnad vid psykisk ohälsa, akuta situationer, av kvinnor och barn samt sjukdomar inom medicin, kirurgi, infektion och geriatrik",44,akut omhändertagande enligt ABCDE-principen,akut omhändertagande,ABCDE,Kurs4_sskgrund_OMG403.pdf,high,extraction_method=pdf_text_extraction_cached
OMG403_v01_CONTENT_045,OMG403_CONTENT_045,baseline,OMG403,OMG403_v01,1,yes,Sjuksköterskeprogrammet,Grundnivå,OMG403,"Specifik omvårdnad vid psykisk ohälsa, akuta situationer, av kvinnor och barn samt sjukdomar inom medicin, kirurgi, infektion och geriatrik",45,prehospital omvårdnad: triage och akuta bedömningar,missing,missing,Kurs4_sskgrund_OMG403.pdf,high,extraction_method=pdf_text_extraction_cached
OMG403_v01_CONTENT_046,OMG403_CONTENT_046,baseline,OMG403,OMG403_v01,1,yes,Sjuksköterskeprogrammet,Grundnivå,OMG403,"Specifik omvårdnad vid psykisk ohälsa, akuta situationer, av kvinnor och barn samt sjukdomar inom medicin, kirurgi, infektion och geriatrik",46,pre- och postoperativ omvårdnad,missing,missing,Kurs4_sskgrund_OMG403.pdf,high,extraction_method=pdf_text_extraction_cached
OMG403_v01_CONTENT_047,OMG403_CONTENT_047,baseline,OMG403,OMG403_v01,1,yes,Sjuksköterskeprogrammet,Grundnivå,OMG403,"Specifik omvårdnad vid psykisk ohälsa, akuta situationer, av kvinnor och barn samt sjukdomar inom medicin, kirurgi, infektion och geriatrik",47,behandling vid akuta smärttillstånd,missing,missing,Kurs4_sskgrund_OMG403.pdf,high,extraction_method=pdf_text_extraction_cached
OMG403_v01_CONTENT_048,OMG403_CONTENT_048,baseline,OMG403,OMG403_v01,1,yes,Sjuksköterskeprogrammet,Grundnivå,OMG403,"Specifik omvårdnad vid psykisk ohälsa, akuta situationer, av kvinnor och barn samt sjukdomar inom medicin, kirurgi, infektion och geriatrik",48,krisreaktioner och stödinsatser,missing,missing,Kurs4_sskgrund_OMG403.pdf,high,extraction_method=pdf_text_extraction_cached
OMG403_v01_CONTENT_049,OMG403_CONTENT_049,baseline,OMG403,OMG403_v01,1,yes,Sjuksköterskeprogrammet,Grundnivå,OMG403,"Specifik omvårdnad vid psykisk ohälsa, akuta situationer, av kvinnor och barn samt sjukdomar inom medicin, kirurgi, infektion och geriatrik",49,författningar av särskild relevans för psykiatrisk verksamhet,juridik/författningar; psykiatri,författningar; psykiatrisk,Kurs4_sskgrund_OMG403.pdf,high,extraction_method=pdf_text_extraction_cached
OMG403_v01_CONTENT_050,OMG403_CONTENT_050,baseline,OMG403,OMG403_v01,1,yes,Sjuksköterskeprogrammet,Grundnivå,OMG403,"Specifik omvårdnad vid psykisk ohälsa, akuta situationer, av kvinnor och barn samt sjukdomar inom medicin, kirurgi, infektion och geriatrik",50,modell för etiska ställningstaganden,etik,etiska,Kurs4_sskgrund_OMG403.pdf,high,extraction_method=pdf_text_extraction_cached
OMG403_v01_CONTENT_051,OMG403_CONTENT_051,baseline,OMG403,OMG403_v01,1,yes,Sjuksköterskeprogrammet,Grundnivå,OMG403,"Specifik omvårdnad vid psykisk ohälsa, akuta situationer, av kvinnor och barn samt sjukdomar inom medicin, kirurgi, infektion och geriatrik",51,2026-03-18 11:40,missing,missing,Kurs4_sskgrund_OMG403.pdf,high,extraction_method=pdf_text_extraction_cached
OMG403_v01_CONTENT_052,OMG403_CONTENT_052,baseline,OMG403,OMG403_v01,1,yes,Sjuksköterskeprogrammet,Grundnivå,OMG403,"Specifik omvårdnad vid psykisk ohälsa, akuta situationer, av kvinnor och barn samt sjukdomar inom medicin, kirurgi, infektion och geriatrik",52,OMG403,missing,missing,Kurs4_sskgrund_OMG403.pdf,high,extraction_method=pdf_text_extraction_cached
OMG403_v01_CONTENT_053,OMG403_CONTENT_053,baseline,OMG403,OMG403_v01,1,yes,Sjuksköterskeprogrammet,Grundnivå,OMG403,"Specifik omvårdnad vid psykisk ohälsa, akuta situationer, av kvinnor och barn samt sjukdomar inom medicin, kirurgi, infektion och geriatrik",53,https://edu.hig.se/docs/sv/syllabus/course/OMG403?valid-from=2026-01-19,missing,missing,Kurs4_sskgrund_OMG403.pdf,high,extraction_method=pdf_text_extraction_cached
OMG403_v01_CONTENT_054,OMG403_CONTENT_054,baseline,OMG403,OMG403_v01,1,yes,Sjuksköterskeprogrammet,Grundnivå,OMG403,"Specifik omvårdnad vid psykisk ohälsa, akuta situationer, av kvinnor och barn samt sjukdomar inom medicin, kirurgi, infektion och geriatrik",54,4/7,missing,missing,Kurs4_sskgrund_OMG403.pdf,high,extraction_method=pdf_text_extraction_cached
OMG403_v01_CONTENT_055,OMG403_CONTENT_055,baseline,OMG403,OMG403_v01,1,yes,Sjuksköterskeprogrammet,Grundnivå,OMG403,"Specifik omvårdnad vid psykisk ohälsa, akuta situationer, av kvinnor och barn samt sjukdomar inom medicin, kirurgi, infektion och geriatrik",55,omvårdnadspedagogik inom psykiatrisk vård,psykiatri,psykiatrisk,Kurs4_sskgrund_OMG403.pdf,high,extraction_method=pdf_text_extraction_cached
OMG403_v01_CONTENT_056,OMG403_CONTENT_056,baseline,OMG403,OMG403_v01,1,yes,Sjuksköterskeprogrammet,Grundnivå,OMG403,"Specifik omvårdnad vid psykisk ohälsa, akuta situationer, av kvinnor och barn samt sjukdomar inom medicin, kirurgi, infektion och geriatrik",56,palliativ vård samt vård vid livets slut,palliativ vård,palliativ vård,Kurs4_sskgrund_OMG403.pdf,high,extraction_method=pdf_text_extraction_cached
